difficulty_result,seq_length_train,batch_train,num_layers_train,onset_weight_train,maxpool_timescale_train,precision_micro,recall_micro,f1_micro,precision_chart,recall_chart,f1_chart,difficulty_mode
all_diff,20480,32,2,64,1856,0.8782365290412880,0.8036723163841810,0.796562453696844,0.8918600981789470,0.8151584576222720,0.8068182681684530,all_diff
easy,20480,32,2,64,512,0.9125596184419710,0.8638297872340430,0.8657817109144540,0.91505121220105,0.864764116774366,0.8635292496380950,beginner
hard,20480,32,2,64,512,0.9106881405563690,0.7705382436260620,0.78125,0.9083303043524820,0.771783597342733,0.7801938845614410,intermediate
expert,20480,32,2,64,512,0.8713826366559490,0.8119533527696790,0.7858407079646020,0.8710159891456780,0.8099140361765890,0.7883827391752240,advanced
expertplus,20480,32,2,64,512,0.8713826366559490,0.7871287128712870,0.7920298879202990,0.8714327074199690,0.7871880819366850,0.7935856196783350,expert
all_diff,20480,32,2,64,512,0.8868948247078460,0.8042372881355930,0.7975165796528860,0.8927517972731210,0.8094000270973170,0.8071166473640050,all_diff
easy,20480,32,2,64,448,0.915702479338843,0.8652482269503550,0.8630643967431530,0.9187122111298310,0.8663180422321170,0.8614953795583970,beginner
hard,20480,32,2,64,448,0.9327731092436980,0.76109537299339,0.7766497461928930,0.934117945195849,0.7631253207446650,0.77720976438179,intermediate
expert,20480,32,2,64,448,0.8926767676767680,0.782069970845481,0.7755692085290930,0.8945075702771180,0.7823797269699320,0.7770664593880810,advanced
expertplus,20480,32,2,64,448,0.8678414096916300,0.754950495049505,0.7773487773487770,0.8875914952945280,0.7588702669149600,0.778533610347832,expert
all_diff,20480,32,2,64,448,0.9060827250608270,0.7810734463276840,0.7894815034913090,0.9140175080192820,0.7888756402559310,0.7985027532606610,all_diff
easy,20480,32,2,64,64,0.923202614379085,0.8567375886524820,0.8675932699341620,0.9260558262516250,0.8570378967077520,0.8664945816109970,beginner
hard,20480,32,2,64,64,0.8983050847457630,0.7837582625118040,0.7797087834664160,0.8992431028862440,0.7858593714918250,0.7809498518133320,intermediate
expert,20480,32,2,64,64,0.8922558922558920,0.8192419825072890,0.7812856599467480,0.8917821795504700,0.8167194309274810,0.776747828862387,advanced
expertplus,20480,32,2,64,64,0.8541666666666670,0.8118811881188120,0.8020434227330780,0.868770037889828,0.8134078212290500,0.8039145482754510,expert
all_diff,20480,32,2,64,64,0.8836045056320400,0.8062146892655370,0.7926136363636360,0.8849429038863500,0.8124796572861820,0.8018872953376410,all_diff
easy,20480,32,2,64,2944,0.8888888888888890,0.875177304964539,0.8596363636363640,0.8921914066849030,0.8759458560448160,0.8565366554895520,beginner
hard,20480,32,2,64,2944,0.8698710433763190,0.7875354107648730,0.7813121272365810,0.8758857034093860,0.7881569972944640,0.7812655874682410,intermediate
expert,20480,32,2,64,2944,0.8408091468777480,0.8177842565597670,0.7803203661327230,0.8483627505260330,0.8170712030637910,0.7784713186370390,advanced
expertplus,20480,32,2,64,2944,0.85,0.7722772277227720,0.7928843710292250,0.8674780256930360,0.7709993792675360,0.7957066000449430,expert
all_diff,20480,32,2,64,2944,0.8568067226890760,0.8124293785310730,0.792225003681343,0.8691335564986480,0.8218602049578790,0.8008114081793570,all_diff
easy,20480,32,2,64,128,0.9362068965517240,0.8624113475177310,0.8664206642066420,0.940104986362449,0.8637498510127610,0.8644617496065640,beginner
hard,20480,32,2,64,128,0.8708891595615100,0.777148253068933,0.7830637488106570,0.8830098345596430,0.7792527887279740,0.7848845785261190,intermediate
expert,20480,32,2,64,128,0.8362831858407080,0.8083090379008750,0.7853067047075610,0.8450615588274410,0.8079172591070490,0.7866242989565480,advanced
expertplus,20480,32,2,64,128,0.8453038674033150,0.806930693069307,0.8086734693877550,0.8627795340124110,0.8083923029174430,0.8111620795107030,expert
all_diff,20480,32,2,64,128,0.8654929577464790,0.8033898305084750,0.7986425339366520,0.88752079160592,0.8088220961469170,0.8083403111538020,all_diff
easy,20480,32,2,64,576,0.9041394335511980,0.8808510638297870,0.8625180897250360,0.9076461317915000,0.88198963278068,0.8608901781088600,beginner
hard,20480,32,2,64,576,0.9178082191780820,0.7884796978281400,0.7828715365239300,0.9167978819977950,0.7896298683233550,0.78361733641516,intermediate
expert,20480,32,2,64,576,0.8592592592592590,0.8104956268221580,0.7779411764705880,0.8601929636272960,0.8099687214838040,0.7786495220239870,advanced
expertplus,20480,32,2,64,576,0.8523489932885910,0.7772277227722770,0.7943078913324710,0.8664692820133240,0.7765859714463070,0.7969952563874730,expert
all_diff,20480,32,2,64,576,0.8825042881646660,0.8112994350282490,0.7935222672064780,0.892905768959431,0.8210122099097550,0.8028338331471410,all_diff
easy,20480,32,2,64,4224,0.8981481481481480,0.8567375886524820,0.8603104212860310,0.9013165615991200,0.8575962118345200,0.8588144466499860,beginner
hard,20480,32,2,64,4224,0.8672248803827750,0.7629839471199250,0.7842937276899540,0.8755783411137780,0.7629081020875840,0.7817853600245490,intermediate
expert,20480,32,2,64,4224,0.8524289642529790,0.8002915451895040,0.7741935483870970,0.8593247778442370,0.7978212619983090,0.7733676153892930,advanced
expertplus,20480,32,2,64,4224,0.8466257668711660,0.7747524752475250,0.7889908256880730,0.8656913249536370,0.7777901924270640,0.7924148193904340,expert
all_diff,20480,32,2,64,4224,0.861972812826769,0.7966101694915250,0.792781954887218,0.8748269734908460,0.8034190486880620,0.8026442040049720,all_diff
easy,20480,32,2,64,3008,0.9085173501577290,0.8765957446808510,0.864070536370316,0.9117986879386380,0.8778038768772990,0.862690222259743,beginner
hard,20480,32,2,64,3008,0.9250764525993880,0.7762039660056660,0.7805372529143440,0.9246255216096360,0.7785797454375910,0.7802034514438190,intermediate
expert,20480,32,2,64,3008,0.891640866873065,0.8177842565597670,0.7773527161438410,0.8992191487962710,0.8153890291962130,0.7740393906222600,advanced
expertplus,20480,32,2,64,3008,0.8617363344051450,0.7722772277227720,0.7892030848329050,0.8792661361626880,0.773854748603352,0.7923832679009150,expert
all_diff,20480,32,2,64,3008,0.8942018072289160,0.8084745762711870,0.7947336923997610,0.9055301141211460,0.8159884984916180,0.8029817065285900,all_diff
easy,20480,32,2,64,576,0.9090909090909090,0.8581560283687940,0.8565121412803530,0.915482766011806,0.8594605918403760,0.8558246997172200,beginner
hard,20480,32,2,64,576,0.9509803921568630,0.777148253068933,0.7933299646286000,0.948033339806462,0.7774553402845390,0.7940270583896370,intermediate
expert,20480,32,2,64,576,0.9305740987983980,0.8250728862973760,0.779077770130764,0.9304458369163530,0.8231273739847330,0.782346680206078,advanced
expertplus,20480,32,2,64,576,0.8565022421524660,0.7945544554455450,0.800498753117207,0.8737675142708870,0.7967101179391680,0.8017190968139490,expert
all_diff,20480,32,2,64,576,0.9236752552260570,0.8098870056497180,0.7946098030504960,0.9277235767465000,0.8148952078310800,0.8048762341909220,all_diff
easy,20480,32,2,64,960,0.9102564102564100,0.8695035460992910,0.8640915593705290,0.913533736141555,0.869726986384161,0.8636319422379700,beginner
hard,20480,32,2,64,960,0.9342969776609720,0.7932011331444760,0.7867836861125450,0.9370901425365290,0.7943620091257580,0.7859559280946690,intermediate
expert,20480,32,2,64,960,0.8802747791952900,0.8090379008746360,0.7778180500181230,0.8853105670474730,0.8070079516344180,0.7789990080388190,advanced
expertplus,20480,32,2,64,960,0.8587786259541990,0.7747524752475250,0.7934093789607100,0.872822299651568,0.7783612662942270,0.7966670569410300,expert
all_diff,20480,32,2,64,960,0.8975700934579440,0.8107344632768360,0.7954921111945910,0.906368232368325,0.819627613551435,0.8061254461087430,all_diff
easy,20480,32,2,64,64,0.9199288256227760,0.8581560283687940,0.8626577579806980,0.9235359255396020,0.8596582418832630,0.8609296772933120,beginner
hard,20480,32,2,64,64,0.9108187134502920,0.7790368271954670,0.7764227642276420,0.9119068155121290,0.7792303121945060,0.7747460864670340,intermediate
expert,20480,32,2,64,64,0.8783783783783780,0.8032069970845480,0.7755975740278270,0.8830652579741040,0.8037905152021460,0.777908489276889,advanced
expertplus,20480,32,2,64,64,0.8725868725868730,0.7821782178217820,0.7939698492462310,0.8922339722405820,0.7838857852265670,0.7958896396396400,expert
all_diff,20480,32,2,64,64,0.8910459587955630,0.8025423728813560,0.7893623451193710,0.9014607029911590,0.8112032612805600,0.7983293802592760,all_diff
easy,20480,32,2,64,192,0.8958333333333330,0.8652482269503550,0.8621908127208480,0.898290329855745,0.8668576937074000,0.8607156451709270,beginner
hard,20480,32,2,64,192,0.8548931383577050,0.7780925401322000,0.7802874743326490,0.8637856692493280,0.7783206438544110,0.7783744927374080,intermediate
expert,20480,32,2,64,192,0.8375241779497100,0.8083090379008750,0.7724829810103910,0.8410220387080310,0.8072709399415170,0.7722155947998690,advanced
expertplus,20480,32,2,64,192,0.8489208633093530,0.7920792079207920,0.7835820895522390,0.8698489010989010,0.7984854127870890,0.7845040097357010,expert
all_diff,20480,32,2,64,192,0.8468526930564570,0.8048022598870060,0.7887961522138920,0.8607339530449870,0.8132808462228450,0.798579812638737,all_diff
easy,20480,32,2,64,64,0.9410681399631680,0.8695035460992910,0.8607594936708860,0.944905256124248,0.8704310364771700,0.8601138509687690,beginner
hard,20480,32,2,64,64,0.9039242219215160,0.7790368271954670,0.7820448877805490,0.909330689772358,0.7794868196557780,0.7805426935269610,intermediate
expert,20480,32,2,64,64,0.8735751295336790,0.8177842565597670,0.7747428166016320,0.8788176941232410,0.8162740165618190,0.7748221766776810,advanced
expertplus,20480,32,2,64,64,0.857566765578635,0.7945544554455450,0.7965260545905710,0.8744246143906970,0.7967101179391680,0.797459061271216,expert
all_diff,20480,32,2,64,64,0.8942992874109260,0.81045197740113,0.788207685538281,0.9087119635817220,0.8185271389880640,0.7972852452063830,all_diff
easy,20480,32,2,64,512,0.9001536098310290,0.8609929078014190,0.8643067846607670,0.9037927581411800,0.8624308435389450,0.8624503994018320,beginner
hard,20480,32,2,64,512,0.8805555555555560,0.7809254013220020,0.7852697095435690,0.8820029473636370,0.781605910598514,0.7838689388686960,intermediate
expert,20480,32,2,64,512,0.8336633663366340,0.8032069970845480,0.7725714285714290,0.834474717099528,0.8032594746411270,0.7735822735552330,advanced
expertplus,20480,32,2,64,512,0.8610271903323260,0.8044554455445550,0.8010139416983520,0.8721313991864300,0.8078833022967100,0.802108799958164,expert
all_diff,20480,32,2,64,512,0.8601426307448490,0.8059322033898310,0.7944628347878420,0.8704301586748780,0.8113667542469040,0.8032392442402750,all_diff
easy,20480,32,2,64,640,0.9004665629860030,0.873758865248227,0.8590504451038580,0.9022401154732150,0.8747814566925080,0.8572369526516630,beginner
hard,20480,32,2,64,640,0.8643497757847530,0.7818696883852690,0.7903639159405430,0.8737717517747940,0.7833088462975470,0.7904196439222990,intermediate
expert,20480,32,2,64,640,0.8282442748091600,0.793002915451895,0.7810831426392070,0.8300058337346370,0.792120090502438,0.7817177776321520,advanced
expertplus,20480,32,2,64,640,0.8623853211009180,0.7995049504950500,0.8024844720496890,0.876793400286944,0.7988702669149600,0.8027087668279480,expert
all_diff,20480,32,2,64,640,0.85261070720423,0.8014124293785310,0.7991004497751120,0.8672570658189750,0.8136134908444830,0.8075763910975150,all_diff
easy,20480,32,2,64,320,0.9142857142857140,0.873758865248227,0.8629213483146070,0.918829750585144,0.8752400779707060,0.8596163702620940,beginner
hard,20480,32,2,64,320,0.866902237926973,0.7847025495750710,0.773938795656466,0.8786795670341110,0.7866413588136980,0.7748971045599510,intermediate
expert,20480,32,2,64,320,0.8427860696517410,0.8250728862973760,0.7777777777777780,0.8437410654553340,0.82507441457882,0.7782313030759760,advanced
expertplus,20480,32,2,64,320,0.8501440922190200,0.8094059405940600,0.7989821882951650,0.8651147959183670,0.8111855990068280,0.7999607034089790,expert
all_diff,20480,32,2,64,320,0.853069306930693,0.8149717514124290,0.7927607179943630,0.870159420773479,0.8189829972064250,0.7999360493956630,all_diff
easy,20480,32,2,64,1664,0.913907284768212,0.8851063829787230,0.8722466960352420,0.9194720939348940,0.8859594858755880,0.8703476302879350,beginner
hard,20480,32,2,64,1664,0.8836879432624110,0.789423984891407,0.7825656265477960,0.8820444727433500,0.7898512466885430,0.7826976051002430,intermediate
expert,20480,32,2,64,1664,0.8489208633093530,0.826530612244898,0.7765254566653710,0.8558653151282500,0.8247142293536080,0.7736346884611810,advanced
expertplus,20480,32,2,64,1664,0.850609756097561,0.7945544554455450,0.7965260545905710,0.8667235009946010,0.7967101179391680,0.7981841182005700,expert
all_diff,20480,32,2,64,1664,0.8656664340544310,0.8194915254237290,0.7954819277108430,0.8822546317456220,0.8287642988922790,0.8046971855547430,all_diff
easy,20480,32,2,64,1536,0.9084967320261440,0.8638297872340430,0.8691796008869180,0.911995863354618,0.8649151040045300,0.8672025510615510,beginner
hard,20480,32,2,64,1536,0.8894472361809050,0.7818696883852690,0.7794192562404480,0.8964993641036270,0.783146463636046,0.7781745264275000,intermediate
expert,20480,32,2,64,1536,0.8757396449704140,0.8097667638483970,0.7768469154607770,0.8845362599094190,0.8089157052914330,0.7769120754007050,advanced
expertplus,20480,32,2,64,1536,0.8600682593856660,0.7896039603960400,0.7888040712468190,0.8797864506627390,0.7922656734947240,0.79,expert
all_diff,20480,32,2,64,1536,0.8798974734529480,0.806497175141243,0.7924642049736250,0.893294585225732,0.8158260371456910,0.802930265006455,all_diff
easy,20480,32,2,64,8320,0.9095238095238100,0.8780141843971630,0.8616944243301960,0.913905670479216,0.8794711458279120,0.8594512615964650,beginner
hard,20480,32,2,64,8320,0.8897243107769420,0.7780925401322000,0.7909774436090230,0.8969023949156550,0.7791846066809260,0.7907878209038870,intermediate
expert,20480,32,2,64,8320,0.8742393509127790,0.8104956268221580,0.7751996957017880,0.8781376154801060,0.8081686985497500,0.7738629744493050,advanced
expertplus,20480,32,2,64,8320,0.8598484848484850,0.7896039603960400,0.8015075376884420,0.8746462931522350,0.792836747361887,0.8053202727360030,expert
all_diff,20480,32,2,64,8320,0.8857356235997010,0.8073446327683620,0.7936979785969090,0.8949609185954450,0.8171126503909200,0.8022151232099680,all_diff
easy,20480,32,2,64,7744,0.9157212317666130,0.8978723404255320,0.8688046647230320,0.9181178517190400,0.8985572576439970,0.8670774904072090,beginner
hard,20480,32,2,64,7744,0.8629807692307690,0.8026440037771480,0.7890357317670090,0.8716505940383950,0.8025928963898660,0.7900501170462330,intermediate
expert,20480,32,2,64,7744,0.8511415525114160,0.8279883381924200,0.7825128581925060,0.8552863947656170,0.826032810532757,0.7830556238978010,advanced
expertplus,20480,32,2,64,7744,0.8648648648648650,0.7747524752475250,0.7938144329896910,0.8829593693147360,0.7737926753569210,0.7964118775499180,expert
all_diff,20480,32,2,64,7744,0.8700704225352110,0.8282485875706220,0.7959449674149170,0.8817645982456250,0.8381067186368770,0.8043658673709210,all_diff
easy,20480,32,2,64,2816,0.913907284768212,0.8836879432624110,0.8647450110864750,0.918151450843236,0.8840995693259310,0.8618495691974870,beginner
hard,20480,32,2,64,2816,0.903367496339678,0.7884796978281400,0.7761495704901470,0.9049553654765760,0.7887921077679640,0.7747890324317240,intermediate
expert,20480,32,2,64,2816,0.8810256410256410,0.8338192419825070,0.7752161383285300,0.8891874977474770,0.8311447950167400,0.7772685434729570,advanced
expertplus,20480,32,2,64,2816,0.8502824858757060,0.7846534653465350,0.7984886649874060,0.8674481764771090,0.7872501551831160,0.8007875482582080,expert
all_diff,20480,32,2,64,2816,0.8896499238964990,0.8242937853107350,0.7914663461538460,0.9018074841758470,0.8314685669945360,0.7999050669653410,all_diff
easy,20480,32,2,64,64,0.8927492447129910,0.8709219858156030,0.8646671543525970,0.8966061736204470,0.8723118050001020,0.8631373024285200,beginner
hard,20480,32,2,64,64,0.8373983739837400,0.7875354107648730,0.784218217243059,0.8490715614714440,0.7879471042616750,0.7858884131913280,intermediate
expert,20480,32,2,64,64,0.830155979202773,0.8163265306122450,0.7883480825958700,0.8371322106534660,0.8144991630961850,0.7878398514366300,advanced
expertplus,20480,32,2,64,64,0.8475073313782990,0.7970297029702970,0.7942708333333330,0.8646224447225700,0.7955058969584110,0.7955275512725480,expert
all_diff,20480,32,2,64,64,0.846862210095498,0.8084745762711870,0.800747556066705,0.8606737355949760,0.8156539941276020,0.8101514854594160,all_diff
easy,20480,32,2,64,64,0.9136690647482010,0.8567375886524820,0.8636032093362510,0.9184487866979840,0.8573498734659960,0.862638925912733,beginner
hard,20480,32,2,64,64,0.920255183413078,0.7875354107648730,0.7832369942196530,0.9225406080320240,0.788497842839485,0.7853178244660230,intermediate
expert,20480,32,2,64,64,0.8917050691244240,0.7959183673469390,0.7774972953479990,0.8923684517272000,0.7950519582537630,0.7794374335957660,advanced
